,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalSpend,GroupedTenure_13-24,GroupedTenure_25-36,GroupedTenure_37-60,GroupedTenure_61-72
1296,1,0,1,1,2,1,0,0.020526624423448672,-1.4242613750999937,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1.1289897676377056,False,False,False,False
1297,1,1,1,0,70,1,1,1.03501397429944,1.2447647634912693,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1.308218533458729,False,False,False,True
1298,0,0,0,0,2,1,1,0.8320260815661945,-1.0815561720648403,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,-0.608330124746668,False,False,False,False
1299,1,0,1,0,47,1,1,1.1612511172226851,1.0526147669304435,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,1.1932419604626407,False,False,True,False
1300,0,0,0,1,24,1,0,-1.6372936247440582,-0.4305103319676594,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.8443747052215269,True,False,False,False
1301,1,0,1,0,31,1,1,0.876218379088099,0.6745332219857192,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0.8060396299230608,False,True,False,False
1302,0,0,0,0,54,1,0,1.165098864235669,1.137381887696836,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,1.2619235796519919,False,False,True,False
1303,1,0,0,0,1,1,0,-0.029474571164047017,-1.8864964969386742,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,-1.5169951385477483,False,False,False,False
1304,0,0,1,1,12,0,0,-0.8833900599508698,-0.545569036415382,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,-0.7023100286017392,False,False,False,False
1305,0,0,0,0,2,1,0,-1.8271424055165315,-1.908798472286292,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-2.089454541504343,False,False,False,False
1306,1,0,1,0,48,1,1,0.3912988625686938,0.7724408889905322,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False,0.737335431203893,False,False,True,False
1307,0,1,1,0,1,1,1,0.48276631577775836,-1.694282442615116,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2061093081301963,False,False,False,False
1308,1,0,1,0,71,1,0,0.2560604747221378,0.9753774120638975,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0.8579846549255216,False,False,False,True
1309,1,0,0,0,1,1,1,-1.733733057816103,-2.526005059580881,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-2.566567413299833,False,False,False,False
1310,1,0,0,1,56,1,1,-1.3666123512552484,0.2060883975086157,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.25236902279900447,False,False,True,False
1311,1,0,0,0,2,1,0,-1.7172803775282268,-2.1965887693070685,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-2.289343731848941,False,False,False,False
1312,0,1,1,0,66,1,1,0.6167544221374064,1.0513021073111484,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,1.027746496625124,False,False,False,True
1313,1,0,1,1,50,1,1,-1.6928921615192432,-0.06309166341227568,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.5687758889492217,False,False,True,False
1314,0,1,0,0,63,1,1,0.7981219356010142,1.0840689833561488,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1.1086864170402793,False,False,False,True
1315,1,0,0,0,1,1,1,-0.3681519284354224,-2.013582306775863,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,-1.7234078208600856,False,False,False,False
1316,0,0,0,0,6,0,1,-0.217728326720626,-0.9026987594061866,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,True,-0.7836958354807559,False,False,False,False
1317,0,0,0,0,5,1,0,-0.1737096917219491,-0.9306382937188321,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7926169795865314,False,False,False,False
1318,0,0,1,1,35,1,0,0.43176741797950985,0.5872614148685907,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0.602070417258647,False,True,False,False
1319,0,0,0,0,71,1,1,1.2774295244954204,1.3592931626688078,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,1.4725428986478966,False,False,False,True
1320,0,0,0,0,42,1,0,0.29087792498597403,0.634377972167141,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0.5968967479533772,False,False,True,False
1321,0,0,1,0,64,1,0,-1.7671172527122072,0.10001620948182512,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.46205467847576487,False,False,False,True
1322,1,0,0,0,1,1,1,-0.19896766953179745,-1.950097346553844,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-1.620197878677909,False,False,False,False
1323,1,0,0,0,1,1,1,0.3743551359228815,-1.73496281965084,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-1.2717919758579819,False,False,False,False
1324,1,0,1,0,69,1,1,1.1040731497411194,1.2641034099527846,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,1.3444567023734277,False,False,False,True
1325,1,0,1,0,33,1,1,0.8680181804075251,0.7071652574158565,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0.8295598974929155,False,True,False,False
1326,0,0,1,1,20,1,0,-1.7213788459787627,-0.5861315788476736,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,-0.9949146626944969,True,False,False,False
1327,1,0,1,1,13,1,0,-1.386769366666031,-0.7120110069377548,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,-0.9909106123423923,True,False,False,False
1328,0,0,0,0,28,1,0,0.0010019997133265187,0.2492853153198217,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.20200707116644914,False,True,False,False
1329,0,0,1,1,72,1,0,0.6230827224103856,1.1166166298384752,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,1.0816876192214795,False,False,False,True
1330,1,0,0,0,9,1,1,0.3900941053219874,-0.3545770079346712,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.16129949465444673,False,False,False,False
1331,0,0,0,0,72,1,1,1.1088449252987718,1.3098642916432925,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,1.3823452581242373,False,False,False,True
1332,0,1,0,0,52,1,0,0.11213361607592395,0.7095131718690854,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.602491463863586,False,False,True,False
1333,0,0,1,0,34,1,1,0.14022560189490854,0.4266963890035549,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.38569770509276713,False,True,False,False
1334,1,0,1,1,71,1,0,0.9888073145618297,1.2544794640220065,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,1.3020118556521332,False,False,False,True
1335,0,0,0,0,6,1,0,-1.7503443205986693,-1.4058944991164448,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-1.6598705569968246,False,False,False,False
1336,0,0,1,0,31,1,1,0.22583604857646142,0.39602664956068956,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0.38725388561211854,False,True,False,False
1337,0,1,1,0,1,1,1,0.8170398552108223,-1.5688491281229549,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,-1.0039099840730603,False,False,False,False
1338,0,0,1,1,49,1,0,-1.3368120957174805,0.10164479058096566,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,-0.32634862798531933,False,False,True,False
1339,0,0,0,0,27,1,1,-1.700983280471229,-0.4224850183594807,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,-0.8579254551909444,False,True,False,False
1340,0,0,1,0,53,1,1,0.8698438216494656,1.001158005220964,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,1.0643106493916084,False,False,True,False
1341,0,1,1,0,35,1,1,0.9939086656113989,0.8150186433709199,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,0.9534911986380005,False,True,False,False
1342,1,0,0,0,2,1,0,0.9095262799357084,-1.1754547747616397,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,-0.6601164431752032,False,False,False,False
1343,0,0,1,0,46,0,1,-0.409818698334237,0.42806600721294974,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.21921967856668256,False,False,True,False
1344,0,0,0,0,35,1,0,-1.7840550320082593,-0.33359501790663104,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,-0.8130967467416749,False,True,False,False
1345,1,0,0,0,9,1,1,0.4678548968124469,-0.248824172115507,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,-0.053388378375103455,False,False,False,False
1346,1,0,0,0,64,1,1,1.0588876543502213,1.2064239285033287,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,1.2848824503663152,False,False,False,True
1347,0,0,0,0,13,1,1,0.589060047172139,0.04598811730081428,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.21836251190777575,True,False,False,False
1348,0,0,0,0,55,1,1,0.6377590108584159,0.9511409471453923,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.9543154199755172,False,False,True,False
1349,0,0,1,1,51,1,1,0.876218379088099,0.9554065933170864,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1.0297914011359597,False,False,True,False
1350,0,0,1,1,5,1,1,-1.4003395562376022,-1.3264712407578036,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,-1.4867791946059936,False,False,False,False
1351,1,0,1,1,20,1,1,0.3888885052929496,0.22696100080522674,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.3019819352409997,True,False,False,False
1352,0,0,1,1,23,1,1,-1.3139852034423956,-0.4512398481538162,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,-0.7601345588304449,True,False,False,False
1353,1,1,1,1,61,1,0,0.9682495538472475,1.1324667119675373,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,1.1986195499009438,False,False,False,True
1354,0,0,1,1,54,1,0,0.37678589115127487,0.8525736894478874,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0.7967725187909805,False,False,True,False
1355,1,0,0,0,15,1,1,0.5178121677609975,0.05705232954870439,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.20561562072549147,True,False,False,False
1356,0,0,1,1,64,1,0,-1.3599453983714023,0.2794890957676831,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,-0.19180212508015326,False,False,False,True
